datetime,open,high,low,close
2021-01-05 16:00:00,1.0899351898873655,1.0911015565549915,1.089376420665561,1.0904444398922997
2021-01-05 20:00:00,1.0904444398922997,1.090283096435556,1.0888149101994422,1.0894265649143566
2021-01-06 00:00:00,1.0894265649143566,1.0890821501575476,1.0884130103663316,1.088826443504733
2021-01-06 04:00:00,1.088826443504733,1.0884228067758934,1.0875242667716913,1.0877119117896872
2021-01-06 08:00:00,1.0877119117896872,1.0911344054332972,1.0904366459096313,1.090949017696789
2021-01-06 12:00:00,1.090949017696789,1.0914017386843164,1.0911281571530285,1.091182411152306
2021-01-06 16:00:00,1.091182411152306,1.0895860091342142,1.0891636174152275,1.0891979284074491
2021-01-06 20:00:00,1.0891979284074491,1.091267613654972,1.0900755780788858,1.0906451490611646
2021-01-07 00:00:00,1.0906451490611646,1.0883727421683074,1.0880320264910557,1.088342557134753
2021-01-07 04:00:00,1.088342557134753,1.0889621682502677,1.0884725270148607,1.0885865869430649
2021-01-07 08:00:00,1.0885865869430649,1.0854020714347226,1.0836531362064261,1.0846666789505364
2021-01-07 12:00:00,1.0846666789505364,1.081849353469291,1.0807440681472371,1.0814945227308372
2021-01-07 16:00:00,1.0814945227308372,1.082038649940392,1.0812218590022074,1.0816850227885457
2021-01-07 20:00:00,1.0816850227885457,1.08374404849202,1.0831889516339874,1.0833306126527231
2021-01-08 00:00:00,1.0833306126527231,1.0843738251454513,1.0838016032228162,1.0838455673935132
2021-01-08 04:00:00,1.0838455673935132,1.0845863016327133,1.083589353891912,1.083631832678808
2021-01-08 08:00:00,1.083631832678808,1.083119155727012,1.0826140808089288,1.0829649016508474
2021-01-08 12:00:00,1.0829649016508474,1.0798038492252084,1.0790347023552096,1.0797565249737922
2021-01-08 16:00:00,1.0797565249737922,1.0780700774774357,1.0777820944026297,1.0778905274604484
2021-01-08 20:00:00,1.0778905274604484,1.0766972635056204,1.0764142840604611,1.0766964121209581
2021-01-09 00:00:00,1.0766964121209581,1.0796620848360852,1.0788585467388754,1.0790004963914304
2021-01-09 04:00:00,1.0790004963914304,1.0805664783977758,1.0795458723250715,1.079985439974096
2021-01-09 08:00:00,1.079985439974096,1.076357385093149,1.0757875570983089,1.075986793862705
2021-01-09 12:00:00,1.075986793862705,1.077053406673349,1.075997368223995,1.076460414368721
2021-01-09 16:00:00,1.076460414368721,1.076012351272919,1.0750957318863341,1.0755735015779326
2021-01-09 20:00:00,1.0755735015779326,1.0740497227428363,1.0734287249369714,1.0738937368223727
2021-01-10 00:00:00,1.0738937368223727,1.0755919827191212,1.0749405902611524,1.0752245131288525
2021-01-10 04:00:00,1.0752245131288525,1.0779528204343867,1.077733140574725,1.0778057146803957
2021-01-10 08:00:00,1.0778057146803957,1.0809601870970853,1.0802084016896931,1.0803118813029569
2021-01-10 12:00:00,1.0803118813029569,1.0784252533204102,1.0778017904191752,1.078393113067274
2021-01-10 16:00:00,1.078393113067274,1.0778947085341262,1.0767653000846462,1.0774526805060043
2021-01-10 20:00:00,1.0774526805060043,1.079351376358056,1.0782066221856084,1.0782119168674964
2021-01-11 00:00:00,1.0782119168674964,1.0809591143421413,1.0805778314917813,1.0807005679035324
2021-01-11 04:00:00,1.0807005679035324,1.0797018961935865,1.0794314005300765,1.079680592728273
2021-01-11 08:00:00,1.079680592728273,1.0794429762602535,1.0785583802954355,1.0791311302475715
2021-01-11 12:00:00,1.0791311302475715,1.0765097065757323,1.0760923785828,1.0763524381987903
2021-01-11 16:00:00,1.0763524381987903,1.074124515019491,1.0730054130730893,1.0730995042351197
2021-01-11 20:00:00,1.0730995042351197,1.07504735236115,1.0746803576934076,1.0749699239812687
2021-01-12 00:00:00,1.0749699239812687,1.0788250504219936,1.0786374740723668,1.078707284357725
2021-01-12 04:00:00,1.078707284357725,1.0791687909321528,1.0786585522002972,1.078808171681113
2021-01-12 08:00:00,1.078808171681113,1.0819833586833276,1.0813628986290584,1.0815086974112484
2021-01-12 12:00:00,1.0815086974112484,1.0830925955393351,1.082502109398824,1.0827170281079632
2021-01-12 16:00:00,1.0827170281079632,1.0812742596776705,1.08041797983165,1.0810591918717365
2021-01-12 20:00:00,1.0810591918717365,1.0821589379748504,1.081604463357923,1.0819094707069745
2021-01-13 00:00:00,1.0819094707069745,1.0867649322228716,1.085757848935526,1.086109549405716
2021-01-13 04:00:00,1.086109549405716,1.086425514883677,1.086217376815339,1.0863451381297058
2021-01-13 08:00:00,1.0863451381297058,1.0908688106996693,1.090015508128374,1.0906712873583178
2021-01-13 12:00:00,1.0906712873583178,1.0842063887235316,1.0830137104360975,1.083466454893093
2021-01-13 16:00:00,1.083466454893093,1.0858110941520918,1.085278909120021,1.0854764119008071
2021-01-13 20:00:00,1.0854764119008071,1.0864665206403286,1.0859064981042457,1.0859112496400791
2021-01-14 00:00:00,1.0859112496400791,1.0854184366464465,1.0848389131767813,1.0850298102342382
2021-01-14 04:00:00,1.0850298102342382,1.0858155668774254,1.0845076447174042,1.0852353703128703
2021-01-14 08:00:00,1.0852353703128703,1.0800351431630997,1.0791445068272978,1.0794579969734812
2021-01-14 12:00:00,1.0794579969734812,1.0789837641619064,1.0777728045246588,1.0783157952767022
2021-01-14 16:00:00,1.0783157952767022,1.0794547354442836,1.0792756129572167,1.079316489431176
2021-01-14 20:00:00,1.079316489431176,1.0843847946450182,1.0835053498394003,1.0838553118393368
2021-01-15 00:00:00,1.0838553118393368,1.0826435053387682,1.082560438752885,1.082585496778773
2021-01-15 04:00:00,1.082585496778773,1.0800137911055154,1.0796250599152828,1.079972703912179
2021-01-15 08:00:00,1.079972703912179,1.0783375973057006,1.077521907957587,1.078193965645222
2021-01-15 12:00:00,1.078193965645222,1.0810391641231623,1.0805632278030692,1.0809049628579597
2021-01-15 16:00:00,1.0809049628579597,1.082829937195436,1.081934638542878,1.0821599496537362
2021-01-15 20:00:00,1.0821599496537362,1.0807243054444677,1.080075853825177,1.0806100828996645
2021-01-16 00:00:00,1.0806100828996645,1.0820899506464383,1.0811981539683744,1.0820724929605279
2021-01-16 04:00:00,1.0820724929605279,1.082809972603562,1.0822325744858343,1.082487235215784
2021-01-16 08:00:00,1.082487235215784,1.0854594964375945,1.0848498516918823,1.0854188915696583
2021-01-16 12:00:00,1.0854188915696583,1.0835863982835745,1.0835127367999178,1.0835158814657253
2021-01-16 16:00:00,1.0835158814657253,1.0827456916419096,1.0822335578878024,1.082368510880878
2021-01-16 20:00:00,1.082368510880878,1.0811340519821062,1.0808166878192187,1.0811028499541215
2021-01-17 00:00:00,1.0811028499541215,1.076996751749768,1.0765805402274602,1.0766788139953192
2021-01-17 04:00:00,1.0766788139953192,1.0777289949385815,1.076656732777706,1.0772363364161668
2021-01-17 08:00:00,1.0772363364161668,1.0781033374098712,1.077806062577866,1.0780656164313978
2021-01-17 12:00:00,1.0780656164313978,1.0782475835880634,1.0778412699128912,1.078147081756817
2021-01-17 16:00:00,1.078147081756817,1.0777917841454163,1.0774123862484684,1.0774823033066259
2021-01-17 20:00:00,1.0774823033066259,1.0737192497036003,1.0727646600592295,1.0734668320054788
2021-01-18 00:00:00,1.0734668320054788,1.0720226577985907,1.071529904167374,1.071923778897605
2021-01-18 04:00:00,1.071923778897605,1.071296038091155,1.070746370017336,1.0708105664101233
2021-01-18 08:00:00,1.0708105664101233,1.0685858102678545,1.0679608963584875,1.068436261793361
2021-01-18 12:00:00,1.068436261793361,1.0681654164346548,1.0675849365246326,1.0677829987634302
2021-01-18 16:00:00,1.0677829987634302,1.069323458761272,1.0683698760063371,1.0688690381994246
2021-01-18 20:00:00,1.0688690381994246,1.0752278765532675,1.0741630445178778,1.0742233369045637
2021-01-19 00:00:00,1.0742233369045637,1.0755438773479815,1.0743058951567668,1.0751736921205801
2021-01-19 04:00:00,1.0751736921205801,1.0762362505093839,1.075958455288879,1.076006326093638
2021-01-19 08:00:00,1.076006326093638,1.0761707877225686,1.07571717693367,1.0758580392742307
2021-01-19 12:00:00,1.0758580392742307,1.0709259565981144,1.070269669228336,1.070480228253487
2021-01-19 16:00:00,1.070480228253487,1.0705139227735703,1.069645682327751,1.0699724061398272
2021-01-19 20:00:00,1.0699724061398272,1.070312224900121,1.0699112538040443,1.0701065132919627
2021-01-20 00:00:00,1.0701065132919627,1.0774531917156696,1.076860556443919,1.0770770811523354
2021-01-20 04:00:00,1.0770770811523354,1.077130079609144,1.0768992162845383,1.0770409072612914
2021-01-20 08:00:00,1.0770409072612914,1.0783867332452763,1.0776320215675907,1.077942178992601
2021-01-20 12:00:00,1.077942178992601,1.0782665261874744,1.0778387919114578,1.0779119576250995
2021-01-20 16:00:00,1.0779119576250995,1.0749360628697608,1.0743691386853857,1.0745763031677218
2021-01-20 20:00:00,1.0745763031677218,1.0778956422136488,1.077330454796612,1.0776577107975873
2021-01-21 00:00:00,1.0776577107975873,1.0803085339906833,1.0798050134044495,1.080159861639244
2021-01-21 04:00:00,1.080159861639244,1.0828110286532786,1.0823519509316821,1.0827614501447624
2021-01-21 08:00:00,1.0827614501447624,1.0802437612910067,1.0801456151545457,1.0801799201053064
2021-01-21 12:00:00,1.0801799201053064,1.084651809851553,1.084197757031892,1.0843213847383926
2021-01-21 16:00:00,1.0843213847383926,1.0802495398590106,1.0800262656481396,1.0801586479162395
2021-01-21 20:00:00,1.0801586479162395,1.0824270964932636,1.081376027163676,1.0817649115993733
2021-01-22 00:00:00,1.0817649115993733,1.0894319212549328,1.0888281696086362,1.0890929542353418
2021-01-22 04:00:00,1.0890929542353418,1.0866730223382706,1.086104997113681,1.0861639111829178
2021-01-22 08:00:00,1.0861639111829178,1.0845608777782692,1.0835705771493822,1.0839113557634772
2021-01-22 12:00:00,1.0839113557634772,1.0844390111749116,1.0835764598686968,1.0840850985902135
2021-01-22 16:00:00,1.0840850985902135,1.083000488067411,1.0821437641333371,1.0823705247808122
2021-01-22 20:00:00,1.0823705247808122,1.0771069355419565,1.0761326398663271,1.0769768535818878
2021-01-23 00:00:00,1.0769768535818878,1.077024630957772,1.0766539359643663,1.076788854030121
2021-01-23 04:00:00,1.076788854030121,1.0739476169246274,1.072697818157591,1.0731455036675142
2021-01-23 08:00:00,1.0731455036675142,1.0745159746528274,1.0743423956375735,1.0745010143577978
2021-01-23 12:00:00,1.0745010143577978,1.0718069958975032,1.0712990372211053,1.0714631850443934
2021-01-23 16:00:00,1.0714631850443934,1.0770762375209768,1.0763953087333673,1.0765822329018329
2021-01-23 20:00:00,1.0765822329018329,1.074640147480256,1.0741534354001068,1.0741718493900296
2021-01-24 00:00:00,1.0741718493900296,1.073068630500634,1.0727916456356208,1.0728235186602824
2021-01-24 04:00:00,1.0728235186602824,1.0756084704296003,1.0751974135618951,1.075589613709008
2021-01-24 08:00:00,1.075589613709008,1.0718558204721054,1.0710218650595187,1.071446183990546
2021-01-24 12:00:00,1.071446183990546,1.0721470728456486,1.0714437151895557,1.0719394345960616
2021-01-24 16:00:00,1.0719394345960616,1.076611484102075,1.076114230627769,1.0765917054636498
2021-01-24 20:00:00,1.0765917054636498,1.071123875592684,1.0709593825787354,1.071116776911993
2021-01-25 00:00:00,1.071116776911993,1.0716694440205772,1.070689704931444,1.0713766048625102
2021-01-25 04:00:00,1.0713766048625102,1.0726003300410825,1.0721956960385726,1.0723469368896148
2021-01-25 08:00:00,1.0723469368896148,1.0753179333474492,1.074921784085815,1.0752232647855517
2021-01-25 12:00:00,1.0752232647855517,1.071032650531202,1.0705455618932613,1.0710053831362043
2021-01-25 16:00:00,1.0710053831362043,1.0659891669807642,1.0654833393298224,1.065830665592242
2021-01-25 20:00:00,1.065830665592242,1.0680248533705918,1.0672611027968608,1.0673939755380615
2021-01-26 00:00:00,1.0673939755380615,1.0687382655219702,1.0681617844149132,1.068628153710516
2021-01-26 04:00:00,1.068628153710516,1.0704549629673439,1.0687008560864073,1.0696453733023934
2021-01-26 08:00:00,1.0696453733023934,1.0713495904797303,1.0708584176228966,1.0709710154455403
2021-01-26 12:00:00,1.0709710154455403,1.0690070691423021,1.0681730238593024,1.0686766216309107
2021-01-26 16:00:00,1.0686766216309107,1.0696829105099441,1.068829646190516,1.0693104791776524
2021-01-26 20:00:00,1.0693104791776524,1.0706769215577794,1.070066897477547,1.0703666899962634
2021-01-27 00:00:00,1.0703666899962634,1.0682399884511262,1.0676424632340173,1.0680483867847859
2021-01-27 04:00:00,1.0680483867847859,1.07421965385255,1.0741059612418318,1.0741515364501923
2021-01-27 08:00:00,1.0741515364501923,1.0767307031207263,1.0760307360451375,1.076335464531463
2021-01-27 12:00:00,1.076335464531463,1.0723136526608312,1.0719911674346299,1.0722740313669206
2021-01-27 16:00:00,1.0722740313669206,1.0750059851574114,1.0742603517298261,1.0743336146991318
2021-01-27 20:00:00,1.0743336146991318,1.0710466918710426,1.0708074260966767,1.0709852487760878
2021-01-28 00:00:00,1.0709852487760878,1.073959757368402,1.0732826800438078,1.0735854949926276
2021-01-28 04:00:00,1.0735854949926276,1.0785710188495181,1.0779300142969561,1.0780314860236875
2021-01-28 08:00:00,1.0780314860236875,1.0759661956664124,1.0752827193593488,1.075307024599052
2021-01-28 12:00:00,1.075307024599052,1.0793899573687602,1.078036054052989,1.0787084561648568
2021-01-28 16:00:00,1.0787084561648568,1.0808151900185257,1.0802645129112847,1.0805507750774745
2021-01-28 20:00:00,1.0805507750774745,1.0842878200847863,1.0834960860187801,1.0837953660801691
2021-01-29 00:00:00,1.0837953660801691,1.09135779318746,1.0912530897213617,1.0912905707074836
2021-01-29 04:00:00,1.0912905707074836,1.0909651495190626,1.0908613602465347,1.0908944792727855
2021-01-29 08:00:00,1.0908944792727855,1.0880909649211616,1.0878652333471936,1.0879001852183678
2021-01-29 12:00:00,1.0879001852183678,1.0845524001950595,1.0830742406007707,1.0841690385188312
2021-01-29 16:00:00,1.0841690385188312,1.0807003216428135,1.0804827453879755,1.080643048795972
2021-01-29 20:00:00,1.080643048795972,1.0802192690629557,1.0791749030675855,1.0800544573257944
2021-01-30 00:00:00,1.0800544573257944,1.081898061110841,1.0810921298211533,1.0813269070744533
2021-01-30 04:00:00,1.0813269070744533,1.0826253855938717,1.0816425575735604,1.082479258655448
2021-01-30 08:00:00,1.082479258655448,1.0857678684491716,1.0855103053738027,1.0856535240297949
2021-01-30 12:00:00,1.0856535240297949,1.0860249481426318,1.0850934860995585,1.0859567392743585
2021-01-30 16:00:00,1.0859567392743585,1.0918138106398079,1.0909050965380733,1.0912855581755616
2021-01-30 20:00:00,1.0912855581755616,1.0914024437994965,1.0900446771219638,1.0907081424638807
2021-01-31 00:00:00,1.0907081424638807,1.101127728344583,1.100572569541003,1.1007417139941007
2021-01-31 04:00:00,1.1007417139941007,1.1045414871185602,1.104115433062563,1.1041156712700555
2021-01-31 08:00:00,1.1041156712700555,1.1009879882047127,1.1007200814130433,1.1008534882582517
2021-01-31 12:00:00,1.1008534882582517,1.0969416601758932,1.0961376165019947,1.0961834595031215
2021-01-31 16:00:00,1.0961834595031215,1.0986918428255756,1.097221967858336,1.0978342509888364
2021-01-31 20:00:00,1.0978342509888364,1.0970715984542585,1.0968194453965565,1.097044787773177
2021-02-01 00:00:00,1.097044787773177,1.1001783553937456,1.0990032660829925,1.0998489287323507
2021-02-01 04:00:00,1.0998489287323507,1.1021595404630093,1.1017954414140778,1.1019758183605552
2021-02-01 08:00:00,1.1019758183605552,1.102370425243581,1.1016683025799423,1.1018560256144285
2021-02-01 12:00:00,1.1018560256144285,1.0986054783261714,1.0979678018495778,1.098595349032688
2021-02-01 16:00:00,1.098595349032688,1.0930637560091598,1.0921081890071858,1.0925050160953882
2021-02-01 20:00:00,1.0925050160953882,1.090705658231593,1.0900358015824245,1.090233369162884
2021-02-02 00:00:00,1.090233369162884,1.0939225382048932,1.0929823887340673,1.093451749847746
2021-02-02 04:00:00,1.093451749847746,1.0948600905215482,1.0944508736681569,1.0945650876711188
2021-02-02 08:00:00,1.0945650876711188,1.090213883690399,1.0894477897005124,1.0897964754401408
2021-02-02 12:00:00,1.0897964754401408,1.0912894392046242,1.0897980465377777,1.0901066244344906
2021-02-02 16:00:00,1.0901066244344906,1.0916852012015419,1.0913987644584071,1.0916199416755197
2021-02-02 20:00:00,1.0916199416755197,1.0890077638871944,1.0880981768154452,1.0883848458884453
2021-02-03 00:00:00,1.0883848458884453,1.0889208951133502,1.0886376217759974,1.0887133629166426
2021-02-03 04:00:00,1.0887133629166426,1.0890851419436596,1.0885854431996533,1.088954981293876
2021-02-03 08:00:00,1.088954981293876,1.0850441437229301,1.0848811182250737,1.0848886816145924
2021-02-03 12:00:00,1.0848886816145924,1.0861090257751926,1.0857254425912857,1.0858691523921005
2021-02-03 16:00:00,1.0858691523921005,1.0884295167857634,1.0872214863866472,1.0879520609078732
2021-02-03 20:00:00,1.0879520609078732,1.0929802161881645,1.0914070484891205,1.091979128481086
2021-02-04 00:00:00,1.091979128481086,1.0969733102031782,1.095943376749319,1.0961544994518115
2021-02-04 04:00:00,1.0961544994518115,1.0918501950542163,1.0906962953155956,1.091342910136597
2021-02-04 08:00:00,1.091342910136597,1.0880576418652532,1.0870394444952145,1.0873695036626128
2021-02-04 12:00:00,1.0873695036626128,1.0892272453373,1.0886903808944275,1.0890532296642845
2021-02-04 16:00:00,1.0890532296642845,1.0912157732130658,1.0909028800396747,1.0911593875633532
2021-02-04 20:00:00,1.0911593875633532,1.0933192621722374,1.0927238081447057,1.093291591416913
2021-02-05 00:00:00,1.093291591416913,1.1084426485203216,1.1076681726192348,1.1081502082826336
2021-02-05 04:00:00,1.1081502082826336,1.112330878113135,1.1112769015493973,1.1118933025805013
2021-02-05 08:00:00,1.1118933025805013,1.1173546763458835,1.117295584367398,1.1172984152174394
2021-02-05 12:00:00,1.1172984152174394,1.1223517347257246,1.1211677834701856,1.1221378321733364
2021-02-05 16:00:00,1.1221378321733364,1.1261765330638607,1.1250350797382163,1.125589160369191
2021-02-05 20:00:00,1.125589160369191,1.1247856091483883,1.123834690764119,1.1243837116770836
2021-02-06 00:00:00,1.1243837116770836,1.1285083698034462,1.127572443916719,1.127767931460361
2021-02-06 04:00:00,1.127767931460361,1.1245026388455817,1.1243303685171637,1.1244971407074849
2021-02-06 08:00:00,1.1244971407074849,1.1236928027938484,1.1231226833505654,1.1231551863273388
2021-02-06 12:00:00,1.1231551863273388,1.1210062907681477,1.1208639017007112,1.1208872254137252
2021-02-06 16:00:00,1.1208872254137252,1.1216801581412286,1.1210087402953144,1.1210657684262926
2021-02-06 20:00:00,1.1210657684262926,1.1314805643640324,1.130685500597108,1.1309380309650177
2021-02-07 00:00:00,1.1309380309650177,1.1231534044690914,1.1230613505457454,1.123138903894906
2021-02-07 04:00:00,1.123138903894906,1.1258534207697677,1.1253894601137253,1.1258142042811006
2021-02-07 08:00:00,1.1258142042811006,1.1192162155589154,1.1181757587053072,1.1183752534886213
2021-02-07 12:00:00,1.1183752534886213,1.115696556573602,1.1151933842508985,1.1154642026493737
2021-02-07 16:00:00,1.1154642026493737,1.1206851427338151,1.1199397969614948,1.1205382148676661
2021-02-07 20:00:00,1.1205382148676661,1.1219031033570124,1.1206543409085914,1.1212635265158613
2021-02-08 00:00:00,1.1212635265158613,1.1163374019550993,1.1161204027244267,1.1161615514981873
2021-02-08 04:00:00,1.1161615514981873,1.1126620530099984,1.1118628743643448,1.1122930725751323
2021-02-08 08:00:00,1.1122930725751323,1.1155581967404324,1.11495383977176,1.1152764103224988
2021-02-08 12:00:00,1.1152764103224988,1.1121336715746877,1.1118664532416773,1.112004144106492
2021-02-08 16:00:00,1.112004144106492,1.1129392925569834,1.1125356156665034,1.1127774620896238
2021-02-08 20:00:00,1.1127774620896238,1.1131326562057857,1.112667598563158,1.113050721247921
2021-02-09 00:00:00,1.113050721247921,1.111264528757407,1.110127592025783,1.1101597767653848
2021-02-09 04:00:00,1.1101597767653848,1.1195884187993257,1.1194190243199817,1.1194891060531718
2021-02-09 08:00:00,1.1194891060531718,1.1237099027429782,1.1230264544795436,1.12327435567155
2021-02-09 12:00:00,1.12327435567155,1.1141757187485253,1.112868863357748,1.1138943924421176
2021-02-09 16:00:00,1.1138943924421176,1.1141113314593598,1.113747856833156,1.1140879238623544
2021-02-09 20:00:00,1.1140879238623544,1.1112279518075838,1.1104454923327605,1.1108920399585178
2021-02-10 00:00:00,1.1108920399585178,1.1149115122130562,1.1145756410577974,1.1147507911555312
2021-02-10 04:00:00,1.1147507911555312,1.1113241499815945,1.1107449071504365,1.1112279073337197
2021-02-10 08:00:00,1.1112279073337197,1.110811302510272,1.1103484654595728,1.1103941311924537
2021-02-10 12:00:00,1.1103941311924537,1.113281229335894,1.112399248243174,1.1126881436483453
2021-02-10 16:00:00,1.1126881436483453,1.1172911989993715,1.116464960083282,1.116876198177116
2021-02-10 20:00:00,1.116876198177116,1.1118908371379643,1.1109272068806078,1.1116218661036699
2021-02-11 00:00:00,1.1116218661036699,1.1098427420200836,1.1083145555211869,1.1096217993162538
2021-02-11 04:00:00,1.1096217993162538,1.107497914081744,1.1071489384471285,1.1072598921792245
2021-02-11 08:00:00,1.1072598921792245,1.1043713027398787,1.1037947952486662,1.1040876399979862
2021-02-11 12:00:00,1.1040876399979862,1.112641005173114,1.1116860582911392,1.111887476408079
2021-02-11 16:00:00,1.111887476408079,1.1149077377852843,1.1143403357256103,1.1144590090939777
2021-02-11 20:00:00,1.1144590090939777,1.1089416584908396,1.1082783675099004,1.108689010898953
2021-02-12 00:00:00,1.108689010898953,1.1128316131935745,1.112095027552774,1.1126723550938062
2021-02-12 04:00:00,1.1126723550938062,1.1245492923213882,1.1222997711132194,1.123363971792453
2021-02-12 08:00:00,1.123363971792453,1.129806278466924,1.129283050865123,1.1296698715616333
2021-02-12 12:00:00,1.1296698715616333,1.122176857016835,1.1212476916089527,1.1220034749528733
2021-02-12 16:00:00,1.1220034749528733,1.1197063528758417,1.1184022287527056,1.118719510539328
2021-02-12 20:00:00,1.118719510539328,1.1260167816101683,1.1250238061355966,1.1253911702961135
2021-02-13 00:00:00,1.1253911702961135,1.1225679547868381,1.1214363175385136,1.1219642439263455
2021-02-13 04:00:00,1.1219642439263455,1.1246012872577384,1.1235780064752998,1.1241500808879243
2021-02-13 08:00:00,1.1241500808879243,1.128694208153985,1.1282227572131316,1.1285446298109005
2021-02-13 12:00:00,1.1285446298109005,1.124481445161602,1.1229693113501837,1.123844714399396
2021-02-13 16:00:00,1.123844714399396,1.1234922742542905,1.1231047551900515,1.1231448900383718
2021-02-13 20:00:00,1.1231448900383718,1.1062006213790005,1.1056387581085605,1.1061307858074847
2021-02-14 00:00:00,1.1061307858074847,1.0989653230524161,1.0985874100755195,1.09882981884744
2021-02-14 04:00:00,1.09882981884744,1.0970171233181591,1.0960926441552485,1.0967537332181483
2021-02-14 08:00:00,1.0967537332181483,1.0894679920634858,1.0893434211960484,1.0894071361730837
2021-02-14 12:00:00,1.0894071361730837,1.0984725160944653,1.0981745946524921,1.0984402936802766
2021-02-14 16:00:00,1.0984402936802766,1.0908498818262813,1.0901527374970783,1.0904273325569975
2021-02-14 20:00:00,1.0904273325569975,1.0874705240523976,1.0866650180399697,1.0870499756706111
2021-02-15 00:00:00,1.0870499756706111,1.0877964565227098,1.0872454379923029,1.0875815602458838
2021-02-15 04:00:00,1.0875815602458838,1.0963285003014853,1.0952834780068341,1.096169622547331
2021-02-15 08:00:00,1.096169622547331,1.088395142928018,1.08799831556609,1.0880722804178093
2021-02-15 12:00:00,1.0880722804178093,1.094755165662663,1.0946444359497944,1.094714893962772
2021-02-15 16:00:00,1.094714893962772,1.0957871816931761,1.0947925063201904,1.0953131676714385
2021-02-15 20:00:00,1.0953131676714385,1.089536358173447,1.0892761811611678,1.089360627836569
2021-02-16 00:00:00,1.089360627836569,1.0917639646662882,1.091278540335526,1.0917270525083425
2021-02-16 04:00:00,1.0917270525083425,1.093514120053582,1.093021875112551,1.093116131431099
2021-02-16 08:00:00,1.093116131431099,1.089800118173694,1.0896032296686045,1.0897201204369473
2021-02-16 12:00:00,1.0897201204369473,1.0903785007762812,1.0897322145762693,1.0898513620313168
2021-02-16 16:00:00,1.0898513620313168,1.0877541366311574,1.087205454783567,1.087729448791199
2021-02-16 20:00:00,1.087729448791199,1.088223776895296,1.0872792233015234,1.0881743929122916
2021-02-17 00:00:00,1.0881743929122916,1.0917536573363982,1.0914669022783032,1.0916725078042429
2021-02-17 04:00:00,1.0916725078042429,1.1006471843280756,1.0999535969549237,1.10024235168809
2021-02-17 08:00:00,1.10024235168809,1.0946234048733618,1.0938407885348669,1.094177451739618
2021-02-17 12:00:00,1.094177451739618,1.10579839620343,1.1054738967329278,1.105535627687519
2021-02-17 16:00:00,1.105535627687519,1.0951967782291208,1.0946611669198134,1.094926925404269
2021-02-17 20:00:00,1.094926925404269,1.0936034763451377,1.0930411528436417,1.0931486396228103
2021-02-18 00:00:00,1.0931486396228103,1.096840353565227,1.0959120475633743,1.0965338435520802
2021-02-18 04:00:00,1.0965338435520802,1.0991094984910328,1.0983269056156657,1.0984729026391096
2021-02-18 08:00:00,1.0984729026391096,1.0951631469144658,1.0947568344073282,1.0950251378618472
